,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__colsample_bylevel,param_regressor__colsample_bytree,param_regressor__gamma,param_regressor__learning_rate,param_regressor__max_depth,param_regressor__min_child_weight,param_regressor__n_estimators,param_regressor__reg_alpha,param_regressor__reg_lambda,param_regressor__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
34,10.986681699752808,0.3214302795365271,0.04032468795776367,0.00400211055061752,0.9895755491172309,0.8371795484841185,0.4210115375059907,0.0294380033994873,9,3,922,0.13835309241780136,1.0309816889718793,0.9908610601342476,"{'regressor__colsample_bylevel': 0.9895755491172309, 'regressor__colsample_bytree': 0.8371795484841185, 'regressor__gamma': 0.4210115375059907, 'regressor__learning_rate': 0.0294380033994873, 'regressor__max_depth': 9, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 922, 'regressor__reg_alpha': 0.13835309241780136, 'regressor__reg_lambda': 1.0309816889718793, 'regressor__subsample': 0.9908610601342476}",-0.19437448680400848,-0.19054003059864044,-0.19072450697422028,-0.19187967479228973,0.0017657053573853303,11,-0.06396003067493439,-0.05825486034154892,-0.06459260731935501,-0.062269166111946106,0.0028502662351026936
65,11.928833405176798,0.7035637954927426,0.04721856117248535,0.00768185237068957,0.8176732135299196,0.8312424766071187,0.4520793472468742,0.044825546702330035,9,1,1083,0.910471278403273,1.6918378061678019,0.8570806828045033,"{'regressor__colsample_bylevel': 0.8176732135299196, 'regressor__colsample_bytree': 0.8312424766071187, 'regressor__gamma': 0.4520793472468742, 'regressor__learning_rate': 0.044825546702330035, 'regressor__max_depth': 9, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 1083, 'regressor__reg_alpha': 0.910471278403273, 'regressor__reg_lambda': 1.6918378061678019, 'regressor__subsample': 0.8570806828045033}",-0.1949358582496643,-0.1914099007844925,-0.1904160976409912,-0.19225395222504935,0.001939308487693111,12,-0.03294212743639946,-0.034415338188409805,-0.030727680772542953,-0.03269504879911741,0.001515583538652206
10,7.0090822378794355,0.23147295199920306,0.029967308044433594,0.002398905195336892,0.9188818535014192,0.8912672414065639,0.44360637128816327,0.05722149251619493,8,6,742,0.7607850486168974,2.745108790277985,0.9312901539863683,"{'regressor__colsample_bylevel': 0.9188818535014192, 'regressor__colsample_bytree': 0.8912672414065639, 'regressor__gamma': 0.44360637128816327, 'regressor__learning_rate': 0.05722149251619493, 'regressor__max_depth': 8, 'regressor__min_child_weight': 6, 'regressor__n_estimators': 742, 'regressor__reg_alpha': 0.7607850486168974, 'regressor__reg_lambda': 2.745108790277985, 'regressor__subsample': 0.9312901539863683}",-0.19454611837863922,-0.19160890579223633,-0.19088074564933777,-0.19234525660673776,0.0015843818358567904,13,-0.10079402476549149,-0.07200191169977188,-0.0962923988699913,-0.08969611177841823,0.01264593996092911
51,4.281273603439331,0.047000948156734765,0.02255400021870931,0.0007103405213280167,0.7710055581046236,0.9723081119045638,0.29594436941064217,0.04502182467003136,7,3,544,0.37798759012225447,3.3203374571866395,0.7746172463290864,"{'regressor__colsample_bylevel': 0.7710055581046236, 'regressor__colsample_bytree': 0.9723081119045638, 'regressor__gamma': 0.29594436941064217, 'regressor__learning_rate': 0.04502182467003136, 'regressor__max_depth': 7, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 544, 'regressor__reg_alpha': 0.37798759012225447, 'regressor__reg_lambda': 3.3203374571866395, 'regressor__subsample': 0.7746172463290864}",-0.1960269659757614,-0.18995511531829834,-0.19134613871574402,-0.19244274000326791,0.0025972733638032794,14,-0.13251720368862152,-0.12066479027271271,-0.1256159096956253,-0.12626596788565317,0.004860511473992597
99,12.76188349723816,2.0733769521507583,0.03701329231262207,0.0005797918609221589,0.8491035846463746,0.9296068843198722,0.05149073966565776,0.04343628113104822,10,3,899,0.27230185472029944,4.0897216392755364,0.8579735399977881,"{'regressor__colsample_bylevel': 0.8491035846463746, 'regressor__colsample_bytree': 0.9296068843198722, 'regressor__gamma': 0.05149073966565776, 'regressor__learning_rate': 0.04343628113104822, 'regressor__max_depth': 10, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 899, 'regressor__reg_alpha': 0.27230185472029944, 'regressor__reg_lambda': 4.0897216392755364, 'regressor__subsample': 0.8579735399977881}",-0.19468474388122559,-0.19075949490070343,-0.19196462631225586,-0.19246962169806162,0.0016417795516930993,15,-0.045824360102415085,-0.037259623408317566,-0.040350474417209625,-0.041144819309314094,0.003541366639732413
93,17.266050974527996,2.7445210819855106,0.05596295992533366,0.0010338806886312389,0.9512472367007476,0.7996439237964816,0.1557221320228206,0.03273956208771126,10,5,1554,0.05476163882203133,1.8407889665836037,0.9408560345794034,"{'regressor__colsample_bylevel': 0.9512472367007476, 'regressor__colsample_bytree': 0.7996439237964816, 'regressor__gamma': 0.1557221320228206, 'regressor__learning_rate': 0.03273956208771126, 'regressor__max_depth': 10, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 1554, 'regressor__reg_alpha': 0.05476163882203133, 'regressor__reg_lambda': 1.8407889665836037, 'regressor__subsample': 0.9408560345794034}",-0.19355566799640656,-0.19228409230709076,-0.19235040247440338,-0.19273005425930023,0.0005844243844708848,16,-0.03688507154583931,-0.026347778737545013,-0.03203298896551132,-0.03175527974963188,0.004306311394404802
50,3.7137707074483237,0.05365945456605896,0.023026227951049805,0.0006467164789373723,0.721828901909258,0.9465580177871068,0.3531211135782481,0.018134878064189976,8,6,438,0.5813054172267823,3.9525540879560155,0.964107990591525,"{'regressor__colsample_bylevel': 0.721828901909258, 'regressor__colsample_bytree': 0.9465580177871068, 'regressor__gamma': 0.3531211135782481, 'regressor__learning_rate': 0.018134878064189976, 'regressor__max_depth': 8, 'regressor__min_child_weight': 6, 'regressor__n_estimators': 438, 'regressor__reg_alpha': 0.5813054172267823, 'regressor__reg_lambda': 3.9525540879560155, 'regressor__subsample': 0.964107990591525}",-0.1969316303730011,-0.19068418443202972,-0.19089291989803314,-0.19283624490102133,0.0028971283767170995,17,-0.1621159315109253,-0.15701666474342346,-0.1566992700099945,-0.1586106220881144,0.0024820126868379928
22,4.0892744064331055,0.08603730039956378,0.021528959274291992,0.0009801475842630217,0.8674880360821292,0.9647909029568018,0.09435355417068969,0.03788713525921819,6,3,503,0.8870864242651173,3.6195021834304955,0.8926094938462863,"{'regressor__colsample_bylevel': 0.8674880360821292, 'regressor__colsample_bytree': 0.9647909029568018, 'regressor__gamma': 0.09435355417068969, 'regressor__learning_rate': 0.03788713525921819, 'regressor__max_depth': 6, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 503, 'regressor__reg_alpha': 0.8870864242651173, 'regressor__reg_lambda': 3.6195021834304955, 'regressor__subsample': 0.8926094938462863}",-0.19754686951637268,-0.19062386453151703,-0.19197344779968262,-0.19338139394919077,0.0029965239611946136,18,-0.15547706186771393,-0.1492430716753006,-0.15210123360157013,-0.15227378904819489,0.0025479390320278204
12,6.0599885781606035,0.06856576458770833,0.026500384012858074,0.0007386766366335294,0.9086548259278382,0.7417994363217627,0.3022086896389086,0.06398410913016732,8,4,624,0.07697990982879299,1.659005811655072,0.7483663861762013,"{'regressor__colsample_bylevel': 0.9086548259278382, 'regressor__colsample_bytree': 0.7417994363217627, 'regressor__gamma': 0.3022086896389086, 'regressor__learning_rate': 0.06398410913016732, 'regressor__max_depth': 8, 'regressor__min_child_weight': 4, 'regressor__n_estimators': 624, 'regressor__reg_alpha': 0.07697990982879299, 'regressor__reg_lambda': 1.659005811655072, 'regressor__subsample': 0.7483663861762013}",-0.19493097066879272,-0.19307169318199158,-0.19231031835079193,-0.19343766073385874,0.0011007281922210917,19,-0.08606963604688644,-0.07078688591718674,-0.07640434056520462,-0.0777536208430926,0.006311683918624369
57,13.894405047098795,0.2637366251726257,0.047198216120402016,0.0013796897384410394,0.7797813774892717,0.8081035285615804,0.12997493142713135,0.05532408468288311,10,1,1324,0.30952761628632774,3.7551800788277947,0.9054193517661637,"{'regressor__colsample_bylevel': 0.7797813774892717, 'regressor__colsample_bytree': 0.8081035285615804, 'regressor__gamma': 0.12997493142713135, 'regressor__learning_rate': 0.05532408468288311, 'regressor__max_depth': 10, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 1324, 'regressor__reg_alpha': 0.30952761628632774, 'regressor__reg_lambda': 3.7551800788277947, 'regressor__subsample': 0.9054193517661637}",-0.19654929637908936,-0.19179151952266693,-0.1921158879995346,-0.19348556796709696,0.0021704266192054543,20,-0.01512208953499794,-0.016179708763957024,-0.014707624912261963,-0.015336474403738976,0.0006198001670238426
29,14.740603367487589,0.4163503961620228,0.047612508138020836,0.0031035160360906155,0.780542457067047,0.8455839622828947,0.18634343354702465,0.04946914668094723,9,2,1446,0.570061170089365,0.8887059750830741,0.8845021680097509,"{'regressor__colsample_bylevel': 0.780542457067047, 'regressor__colsample_bytree': 0.8455839622828947, 'regressor__gamma': 0.18634343354702465, 'regressor__learning_rate': 0.04946914668094723, 'regressor__max_depth': 9, 'regressor__min_child_weight': 2, 'regressor__n_estimators': 1446, 'regressor__reg_alpha': 0.570061170089365, 'regressor__reg_lambda': 0.8887059750830741, 'regressor__subsample': 0.8845021680097509}",-0.19601871073246002,-0.19249260425567627,-0.19196180999279022,-0.19349104166030884,0.001800420106736278,21,-0.022468531504273415,-0.023626673966646194,-0.021383577957749367,-0.022492927809556324,0.0009159025825438759
26,5.120509227116902,0.02056676808499093,0.023511171340942383,0.001100360729982493,0.817929317400028,0.9676139665531339,0.31556931299863145,0.08948113035416484,9,1,383,0.6689240596630996,3.9566702602876123,0.7690555804724666,"{'regressor__colsample_bylevel': 0.817929317400028, 'regressor__colsample_bytree': 0.9676139665531339, 'regressor__gamma': 0.31556931299863145, 'regressor__learning_rate': 0.08948113035416484, 'regressor__max_depth': 9, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 383, 'regressor__reg_alpha': 0.6689240596630996, 'regressor__reg_lambda': 3.9566702602876123, 'regressor__subsample': 0.7690555804724666}",-0.1962558776140213,-0.19228507578372955,-0.1925080567598343,-0.19368300338586172,0.0018215728504732745,22,-0.06338531523942947,-0.05750894546508789,-0.054172925651073456,-0.05835572878519694,0.0038083077585128514
80,7.997139612833659,0.05787047957580368,0.03022631009419759,0.0009809328537553794,0.8443420305564452,0.8597768297654758,0.025911768411213454,0.04366042781939206,5,5,1773,0.9899602323899452,1.7894153798988919,0.9429623337563904,"{'regressor__colsample_bylevel': 0.8443420305564452, 'regressor__colsample_bytree': 0.8597768297654758, 'regressor__gamma': 0.025911768411213454, 'regressor__learning_rate': 0.04366042781939206, 'regressor__max_depth': 5, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 1773, 'regressor__reg_alpha': 0.9899602323899452, 'regressor__reg_lambda': 1.7894153798988919, 'regressor__subsample': 0.9429623337563904}",-0.19688422977924347,-0.19154779613018036,-0.19291923940181732,-0.19378375510374704,0.0022627301462135726,23,-0.11792609095573425,-0.11070822924375534,-0.11505024135112762,-0.1145615205168724,0.002966874670276128
5,18.72795828183492,0.39775821015158047,0.06144038836161295,0.003346251369929767,0.8173181822719722,0.7546708263364187,0.37768070515882624,0.052515587449124476,9,2,1895,0.18485445552552704,4.378338511058234,0.9325398470083344,"{'regressor__colsample_bylevel': 0.8173181822719722, 'regressor__colsample_bytree': 0.7546708263364187, 'regressor__gamma': 0.37768070515882624, 'regressor__learning_rate': 0.052515587449124476, 'regressor__max_depth': 9, 'regressor__min_child_weight': 2, 'regressor__n_estimators': 1895, 'regressor__reg_alpha': 0.18485445552552704, 'regressor__reg_lambda': 4.378338511058234, 'regressor__subsample': 0.9325398470083344}",-0.197412371635437,-0.192799910902977,-0.19139689207077026,-0.1938697248697281,0.0025696789735714202,24,-0.015445799566805363,-0.016949713230133057,-0.015894364565610886,-0.016096625787516434,0.0006304079515683875
77,8.446138461430868,0.2705321683858106,0.030960957209269207,0.0015238419528260001,0.8573534168710764,0.8231190480968984,0.4911893084543032,0.021203890216805237,5,4,1855,0.9173956130855316,0.5212000255904217,0.9925201488835427,"{'regressor__colsample_bylevel': 0.8573534168710764, 'regressor__colsample_bytree': 0.8231190480968984, 'regressor__gamma': 0.4911893084543032, 'regressor__learning_rate': 0.021203890216805237, 'regressor__max_depth': 5, 'regressor__min_child_weight': 4, 'regressor__n_estimators': 1855, 'regressor__reg_alpha': 0.9173956130855316, 'regressor__reg_lambda': 0.5212000255904217, 'regressor__subsample': 0.9925201488835427}",-0.19828730821609497,-0.19124606251716614,-0.19231873750686646,-0.1939507027467092,0.003097554751328017,25,-0.14136211574077606,-0.1392941176891327,-0.14168861508369446,-0.14078161617120108,0.0010602324449064103
0,8.432572285334269,0.25161059465764835,0.03839898109436035,0.004671926775636174,0.8123620356542087,0.9852142919229747,0.36599697090570255,0.06986584841970366,10,2,566,0.09997491581800289,2.3369955678634686,0.8001125833417065,"{'regressor__colsample_bylevel': 0.8123620356542087, 'regressor__colsample_bytree': 0.9852142919229747, 'regressor__gamma': 0.36599697090570255, 'regressor__learning_rate': 0.06986584841970366, 'regressor__max_depth': 10, 'regressor__min_child_weight': 2, 'regressor__n_estimators': 566, 'regressor__reg_alpha': 0.09997491581800289, 'regressor__reg_lambda': 2.3369955678634686, 'regressor__subsample': 0.8001125833417065}",-0.1971316635608673,-0.19189883768558502,-0.19285407662391663,-0.19396152595678964,0.002275294805648511,26,-0.03384369984269142,-0.03358282521367073,-0.03257913142442703,-0.033335218826929726,0.0005451391340346828
70,2.8777736822764077,0.015018669923172974,0.02097972234090169,0.00033157926683414227,0.7276871758686237,0.844343618216888,0.3438923585480415,0.061165701354726126,6,5,436,0.2768776481472037,3.7248051191722453,0.9244779071150975,"{'regressor__colsample_bylevel': 0.7276871758686237, 'regressor__colsample_bytree': 0.844343618216888, 'regressor__gamma': 0.3438923585480415, 'regressor__learning_rate': 0.061165701354726126, 'regressor__max_depth': 6, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 436, 'regressor__reg_alpha': 0.2768776481472037, 'regressor__reg_lambda': 3.7248051191722453, 'regressor__subsample': 0.9244779071150975}",-0.1973254233598709,-0.19173608720302582,-0.19304385781288147,-0.19403512279192606,0.002387065752838853,27,-0.15382283926010132,-0.14130640029907227,-0.15093812346458435,-0.1486891210079193,0.005351561772283897
25,4.441615343093872,0.07303888563011816,0.02267169952392578,0.0009265579740883745,0.9232511569169686,0.9162819772756388,0.1540303959261946,0.06425402305548993,6,3,569,0.26520236768172545,1.4759585735163343,0.9919031664257336,"{'regressor__colsample_bylevel': 0.9232511569169686, 'regressor__colsample_bytree': 0.9162819772756388, 'regressor__gamma': 0.1540303959261946, 'regressor__learning_rate': 0.06425402305548993, 'regressor__max_depth': 6, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 569, 'regressor__reg_alpha': 0.26520236768172545, 'regressor__reg_lambda': 1.4759585735163343, 'regressor__subsample': 0.9919031664257336}",-0.1974858194589615,-0.19190408289432526,-0.19280683994293213,-0.19406558076540628,0.002446394232725852,28,-0.11958686262369156,-0.11566121876239777,-0.11854726821184158,-0.1179317831993103,0.001660679837078053
52,15.216506004333496,0.16886232794225944,0.05321566263834635,0.0025943896510835797,0.7990757587057296,0.8303355533464813,0.12684108693656937,0.05052020867814171,9,2,1783,0.11881791626807192,0.9701049871084195,0.894763090634819,"{'regressor__colsample_bylevel': 0.7990757587057296, 'regressor__colsample_bytree': 0.8303355533464813, 'regressor__gamma': 0.12684108693656937, 'regressor__learning_rate': 0.05052020867814171, 'regressor__max_depth': 9, 'regressor__min_child_weight': 2, 'regressor__n_estimators': 1783, 'regressor__reg_alpha': 0.11881791626807192, 'regressor__reg_lambda': 0.9701049871084195, 'regressor__subsample': 0.894763090634819}",-0.19680698215961456,-0.19346873462200165,-0.19210246205329895,-0.1941260596116384,0.0019760540586705737,29,-0.01812071166932583,-0.0194235909730196,-0.017392946407198906,-0.01831241634984811,0.0008400168060123922
40,9.351844946543375,0.12472521485776883,0.035520076751708984,0.00034723541384869717,0.9800308924238448,0.8503119651745777,0.26968872420003126,0.0783963769398141,11,2,596,0.8671989335550038,3.045614389784045,0.9402847884047199,"{'regressor__colsample_bylevel': 0.9800308924238448, 'regressor__colsample_bytree': 0.8503119651745777, 'regressor__gamma': 0.26968872420003126, 'regressor__learning_rate': 0.0783963769398141, 'regressor__max_depth': 11, 'regressor__min_child_weight': 2, 'regressor__n_estimators': 596, 'regressor__reg_alpha': 0.8671989335550038, 'regressor__reg_lambda': 3.045614389784045, 'regressor__subsample': 0.9402847884047199}",-0.1968236118555069,-0.19413341581821442,-0.19154119491577148,-0.1941660741964976,0.0021566613253754014,30,-0.01696227863430977,-0.016741503030061722,-0.016207754611968994,-0.016637178758780163,0.0003167431033252309
94,3.4542649586995444,0.49723881440601153,0.021416902542114258,0.000652021447159214,0.7013896069013809,0.8000497515073433,0.19908434679547166,0.06373956029379228,6,6,485,0.4657001223188132,2.423347912356294,0.9755364174817902,"{'regressor__colsample_bylevel': 0.7013896069013809, 'regressor__colsample_bytree': 0.8000497515073433, 'regressor__gamma': 0.19908434679547166, 'regressor__learning_rate': 0.06373956029379228, 'regressor__max_depth': 6, 'regressor__min_child_weight': 6, 'regressor__n_estimators': 485, 'regressor__reg_alpha': 0.4657001223188132, 'regressor__reg_lambda': 2.423347912356294, 'regressor__subsample': 0.9755364174817902}",-0.19851912558078766,-0.1917584091424942,-0.19313471019268036,-0.19447074830532074,0.002917255567432468,31,-0.14982809126377106,-0.13469244539737701,-0.15065763890743256,-0.14505939185619354,0.007338356831664361
3,5.57175890604655,0.27514495503973385,0.025754372278849285,0.000649587052320243,0.7599021346475079,0.8542703315240834,0.29620728443102123,0.014645041271999773,6,5,940,0.06505159298527952,4.2955421490133325,0.9896896099223678,"{'regressor__colsample_bylevel': 0.7599021346475079, 'regressor__colsample_bytree': 0.8542703315240834, 'regressor__gamma': 0.29620728443102123, 'regressor__learning_rate': 0.014645041271999773, 'regressor__max_depth': 6, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 940, 'regressor__reg_alpha': 0.06505159298527952, 'regressor__reg_lambda': 4.2955421490133325, 'regressor__subsample': 0.9896896099223678}",-0.19980816543102264,-0.19170749187469482,-0.19252267479896545,-0.19467944403489432,0.0036417915160292602,32,-0.17051216959953308,-0.16433659195899963,-0.16769152879714966,-0.1675134301185608,0.0025243123358056007
48,5.650721629460652,0.08345826630834144,0.02465931574503581,0.0008758802766434537,0.925712358831304,0.9374737131177545,0.39480907139727694,0.019120610304869036,5,2,1034,0.9959312420303291,0.7234846187094002,0.9211106670373026,"{'regressor__colsample_bylevel': 0.925712358831304, 'regressor__colsample_bytree': 0.9374737131177545, 'regressor__gamma': 0.39480907139727694, 'regressor__learning_rate': 0.019120610304869036, 'regressor__max_depth': 5, 'regressor__min_child_weight': 2, 'regressor__n_estimators': 1034, 'regressor__reg_alpha': 0.9959312420303291, 'regressor__reg_lambda': 0.7234846187094002, 'regressor__subsample': 0.9211106670373026}",-0.19946928322315216,-0.19229067862033844,-0.19235296547412872,-0.1947043091058731,0.0033694414637833016,33,-0.1613914668560028,-0.16104507446289062,-0.16072745621204376,-0.16105466584364572,0.00027116603740306246
85,15.125296354293823,1.175757023648377,0.05045787493387858,0.002376374405065426,0.8508161170277437,0.7696638085440451,0.44978728663728423,0.04838912213732115,9,5,1739,0.22902539092479635,2.6713972424536356,0.8294584429409327,"{'regressor__colsample_bylevel': 0.8508161170277437, 'regressor__colsample_bytree': 0.7696638085440451, 'regressor__gamma': 0.44978728663728423, 'regressor__learning_rate': 0.04838912213732115, 'regressor__max_depth': 9, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 1739, 'regressor__reg_alpha': 0.22902539092479635, 'regressor__reg_lambda': 2.6713972424536356, 'regressor__subsample': 0.8294584429409327}",-0.19673411548137665,-0.19386547803878784,-0.1936262547969818,-0.19474194943904877,0.0014120554982030736,34,-0.029952170327305794,-0.026180513203144073,-0.02666083164513111,-0.027597838391860325,0.0016762727697925567
73,14.332709153493246,0.3077396758276866,0.05392591158548991,0.0010945356374645891,0.7807729692848142,0.8131852489313868,0.010035598888863184,0.042207916558317835,10,6,1597,0.5353355640155235,1.4328656461992049,0.802878059283478,"{'regressor__colsample_bylevel': 0.7807729692848142, 'regressor__colsample_bytree': 0.8131852489313868, 'regressor__gamma': 0.010035598888863184, 'regressor__learning_rate': 0.042207916558317835, 'regressor__max_depth': 10, 'regressor__min_child_weight': 6, 'regressor__n_estimators': 1597, 'regressor__reg_alpha': 0.5353355640155235, 'regressor__reg_lambda': 1.4328656461992049, 'regressor__subsample': 0.802878059283478}",-0.1968374401330948,-0.19396409392356873,-0.19364190101623535,-0.19481447835763296,0.0014364847895977995,35,-0.03153616562485695,-0.02586948685348034,-0.02877764031291008,-0.028727764263749123,0.002313680731317167
14,4.9089038372039795,0.09000652587365882,0.02453295389811198,0.0019335503282018741,0.736626386410202,0.8068893514230924,0.453414220772877,0.03721322493846353,6,6,732,0.8180147659224931,3.9429223330253738,0.7020856391593572,"{'regressor__colsample_bylevel': 0.736626386410202, 'regressor__colsample_bytree': 0.8068893514230924, 'regressor__gamma': 0.453414220772877, 'regressor__learning_rate': 0.03721322493846353, 'regressor__max_depth': 6, 'regressor__min_child_weight': 6, 'regressor__n_estimators': 732, 'regressor__reg_alpha': 0.8180147659224931, 'regressor__reg_lambda': 3.9429223330253738, 'regressor__subsample': 0.7020856391593572}",-0.19953620433807373,-0.1922140121459961,-0.19294330477714539,-0.19489784042040506,0.0032933045015617252,36,-0.16178247332572937,-0.14923909306526184,-0.15621313452720642,-0.1557449003060659,0.005131505922829863
43,8.185031414031982,0.2076949102765271,0.029341697692871094,0.0015634090066735397,0.9044841006918369,0.8021873708392719,0.13034726411795156,0.059603745429340625,5,5,1749,0.628942846779884,4.009888054108211,0.9205213131411657,"{'regressor__colsample_bylevel': 0.9044841006918369, 'regressor__colsample_bytree': 0.8021873708392719, 'regressor__gamma': 0.13034726411795156, 'regressor__learning_rate': 0.059603745429340625, 'regressor__max_depth': 5, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 1749, 'regressor__reg_alpha': 0.628942846779884, 'regressor__reg_lambda': 4.009888054108211, 'regressor__subsample': 0.9205213131411657}",-0.19739748537540436,-0.19309084117412567,-0.1942853480577469,-0.19492455820242563,0.0018153490529182917,37,-0.10594303160905838,-0.09836002439260483,-0.1022525280714035,-0.10218519469102223,0.0030961158407787695
35,6.525310516357422,0.8010012483515176,0.030800660451253254,0.00573445432502384,0.9143785312539856,0.7123202550303627,0.19941045072239727,0.05335207375807421,5,2,840,0.18433367433137005,0.8234918664687907,0.8284943424820322,"{'regressor__colsample_bylevel': 0.9143785312539856, 'regressor__colsample_bytree': 0.7123202550303627, 'regressor__gamma': 0.19941045072239727, 'regressor__learning_rate': 0.05335207375807421, 'regressor__max_depth': 5, 'regressor__min_child_weight': 2, 'regressor__n_estimators': 840, 'regressor__reg_alpha': 0.18433367433137005, 'regressor__reg_lambda': 0.8234918664687907, 'regressor__subsample': 0.8284943424820322}",-0.1982252150774002,-0.1933242231607437,-0.19334420561790466,-0.1949645479520162,0.00230565426745766,38,-0.13593150675296783,-0.13420966267585754,-0.1334799975156784,-0.13454038898150125,0.0010277837976482554
47,14.147626002629599,0.06493391186287578,0.05080930391947428,0.0021317486187577652,0.9870402655379369,0.9030309713272909,0.24126047482132124,0.0593025657771805,11,5,1192,0.29321077169806453,1.8146581814796638,0.9017555368231115,"{'regressor__colsample_bylevel': 0.9870402655379369, 'regressor__colsample_bytree': 0.9030309713272909, 'regressor__gamma': 0.24126047482132124, 'regressor__learning_rate': 0.0593025657771805, 'regressor__max_depth': 11, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 1192, 'regressor__reg_alpha': 0.29321077169806453, 'regressor__reg_lambda': 1.8146581814796638, 'regressor__subsample': 0.9017555368231115}",-0.19694414734840393,-0.19351083040237427,-0.19467729330062866,-0.19504409035046896,0.0014254406031825784,39,-0.017249464988708496,-0.015664895996451378,-0.015477040782570839,-0.016130467255910236,0.0007949588416395144
36,15.321579456329346,0.3261381847572265,0.056807915369669594,0.004308930466139508,0.9065499702296098,0.7174580786525331,0.45760686381324023,0.054235222973110446,11,6,1241,0.7145959227000623,3.140789506870925,0.7839801690837828,"{'regressor__colsample_bylevel': 0.9065499702296098, 'regressor__colsample_bytree': 0.7174580786525331, 'regressor__gamma': 0.45760686381324023, 'regressor__learning_rate': 0.054235222973110446, 'regressor__max_depth': 11, 'regressor__min_child_weight': 6, 'regressor__n_estimators': 1241, 'regressor__reg_alpha': 0.7145959227000623, 'regressor__reg_lambda': 3.140789506870925, 'regressor__subsample': 0.7839801690837828}",-0.19642068445682526,-0.19492898881435394,-0.19420389831066132,-0.1951845238606135,0.0009228610673177377,40,-0.032160669565200806,-0.022226184606552124,-0.024803204461932182,-0.02639668621122837,0.004209345627086571
2,4.732327540715535,0.08138437711829417,0.02287880579630534,0.0005011306849736566,0.8574269294896713,0.8295835055926347,0.14561457009902096,0.07118528947223794,5,4,799,0.3663618432936917,2.3242799368681437,0.935552788417904,"{'regressor__colsample_bylevel': 0.8574269294896713, 'regressor__colsample_bytree': 0.8295835055926347, 'regressor__gamma': 0.14561457009902096, 'regressor__learning_rate': 0.07118528947223794, 'regressor__max_depth': 5, 'regressor__min_child_weight': 4, 'regressor__n_estimators': 799, 'regressor__reg_alpha': 0.3663618432936917, 'regressor__reg_lambda': 2.3242799368681437, 'regressor__subsample': 0.935552788417904}",-0.198506698012352,-0.19271044433116913,-0.1943821907043457,-0.19519977768262228,0.0024359085278997414,41,-0.13080275058746338,-0.12658683955669403,-0.12941451370716095,-0.1289347012837728,0.0017542598488762306
74,1.66933012008667,0.024660602387994345,0.01697532335917155,0.0008351831600664649,0.8421909824291668,0.8065312909837914,0.324411420145788,0.057958210175425025,7,6,133,0.5577422659504374,2.8461417386430363,0.8693375627567923,"{'regressor__colsample_bylevel': 0.8421909824291668, 'regressor__colsample_bytree': 0.8065312909837914, 'regressor__gamma': 0.324411420145788, 'regressor__learning_rate': 0.057958210175425025, 'regressor__max_depth': 7, 'regressor__min_child_weight': 6, 'regressor__n_estimators': 133, 'regressor__reg_alpha': 0.5577422659504374, 'regressor__reg_lambda': 2.8461417386430363, 'regressor__subsample': 0.8693375627567923}",-0.2007659524679184,-0.19284191727638245,-0.19265785813331604,-0.19542190929253897,0.003779556194164973,42,-0.17228952050209045,-0.16832280158996582,-0.1666335165500641,-0.16908194621404013,0.0023706286924963112
49,5.1643563111623125,0.05268728744101815,0.02350306510925293,0.0001498518460654519,0.8637747310494966,0.9117494451636083,0.48432597198706745,0.0788030010175039,5,4,1012,0.10112267612279024,0.8364272244599897,0.910290739437736,"{'regressor__colsample_bylevel': 0.8637747310494966, 'regressor__colsample_bytree': 0.9117494451636083, 'regressor__gamma': 0.48432597198706745, 'regressor__learning_rate': 0.0788030010175039, 'regressor__max_depth': 5, 'regressor__min_child_weight': 4, 'regressor__n_estimators': 1012, 'regressor__reg_alpha': 0.10112267612279024, 'regressor__reg_lambda': 0.8364272244599897, 'regressor__subsample': 0.910290739437736}",-0.19858238101005554,-0.19423069059848785,-0.19345688819885254,-0.19542331993579865,0.0022560204921622793,43,-0.1107567623257637,-0.10641391575336456,-0.10801400244235992,-0.10839489350716273,0.0017933000474515692
